"TimeStamp","Container","Name","CPUPerc","MemUsage","MemPerc","NetIO","BlockIO","PIDs"
"2025-03-12 01:43:52","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.31%","2.887GiB / 23.47GiB","12.30%","67.7MB / 796MB","0B / 0B","529"
"2025-03-12 01:43:52","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:43:52","ALL","All Containers","210.00%","1,079.84 MB","8.51%","0 MB / 0 MB","0 MB / 0 MB","1253"
"2025-03-12 01:44:03","7941f509fee6","hdfs-spark-hive-docker-history-1","0.15%","999.2MiB / 23.47GiB","4.16%","45MB / 1.83MB","0B / 0B","100"
"2025-03-12 01:44:03","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","104.53%","2.71GiB / 23.47GiB","11.54%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:44:03","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","105.68%","3.345GiB / 23.47GiB","14.25%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:44:03","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.06%","2.887GiB / 23.47GiB","12.30%","67.7MB / 796MB","0B / 0B","529"
"2025-03-12 01:44:03","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.71MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:44:03","ALL","All Containers","211.42%","1,079.85 MB","8.51%","0 MB / 0 MB","0 MB / 0 MB","1253"
"2025-03-12 01:44:14","7941f509fee6","hdfs-spark-hive-docker-history-1","0.16%","999.2MiB / 23.47GiB","4.16%","45MB / 1.83MB","0B / 0B","100"
"2025-03-12 01:44:14","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","106.69%","2.71GiB / 23.47GiB","11.55%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:44:14","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","105.31%","3.348GiB / 23.47GiB","14.26%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:44:14","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.05%","2.887GiB / 23.47GiB","12.30%","67.7MB / 796MB","0B / 0B","530"
"2025-03-12 01:44:14","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:44:14","ALL","All Containers","213.21%","1,079.85 MB","8.51%","0 MB / 0 MB","0 MB / 0 MB","1254"
"2025-03-12 01:44:25","7941f509fee6","hdfs-spark-hive-docker-history-1","0.15%","999.4MiB / 23.47GiB","4.16%","45MB / 1.83MB","0B / 0B","102"
"2025-03-12 01:44:25","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","106.14%","2.71GiB / 23.47GiB","11.55%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:44:25","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","103.76%","3.348GiB / 23.47GiB","14.26%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:44:25","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.14%","2.889GiB / 23.47GiB","12.31%","67.8MB / 796MB","0B / 0B","529"
"2025-03-12 01:44:25","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:44:25","ALL","All Containers","211.19%","1,080.05 MB","8.52%","0 MB / 0 MB","0 MB / 0 MB","1255"
"2025-03-12 01:44:36","7941f509fee6","hdfs-spark-hive-docker-history-1","0.16%","999.2MiB / 23.47GiB","4.16%","45MB / 1.83MB","0B / 0B","100"
"2025-03-12 01:44:36","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","105.31%","2.71GiB / 23.47GiB","11.55%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:44:36","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","106.54%","3.349GiB / 23.47GiB","14.26%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:44:36","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.04%","2.889GiB / 23.47GiB","12.31%","67.8MB / 796MB","0B / 0B","529"
"2025-03-12 01:44:36","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.02%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:44:36","ALL","All Containers","213.07%","1,079.85 MB","8.52%","0 MB / 0 MB","0 MB / 0 MB","1253"
"2025-03-12 01:44:47","7941f509fee6","hdfs-spark-hive-docker-history-1","0.14%","999.2MiB / 23.47GiB","4.16%","45MB / 1.83MB","0B / 0B","100"
"2025-03-12 01:44:47","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","107.60%","2.71GiB / 23.47GiB","11.55%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:44:47","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","106.33%","3.348GiB / 23.47GiB","14.26%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:44:47","a3d3766552e1","hdfs-spark-hive-docker-master-1","0.91%","2.889GiB / 23.47GiB","12.31%","67.8MB / 796MB","0B / 0B","530"
"2025-03-12 01:44:47","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:44:47","ALL","All Containers","214.98%","1,079.85 MB","8.52%","0 MB / 0 MB","0 MB / 0 MB","1254"
"2025-03-12 01:44:58","7941f509fee6","hdfs-spark-hive-docker-history-1","0.14%","999.2MiB / 23.47GiB","4.16%","45MB / 1.84MB","0B / 0B","100"
"2025-03-12 01:44:58","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","107.30%","2.71GiB / 23.47GiB","11.55%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:44:58","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","105.22%","3.348GiB / 23.47GiB","14.26%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:44:58","a3d3766552e1","hdfs-spark-hive-docker-master-1","0.89%","2.889GiB / 23.47GiB","12.31%","67.9MB / 796MB","0B / 0B","529"
"2025-03-12 01:44:58","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:44:58","ALL","All Containers","213.55%","1,079.85 MB","8.52%","0 MB / 0 MB","0 MB / 0 MB","1253"
"2025-03-12 01:45:09","7941f509fee6","hdfs-spark-hive-docker-history-1","0.68%","999.4MiB / 23.47GiB","4.16%","45MB / 1.84MB","0B / 0B","100"
"2025-03-12 01:45:09","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","106.37%","2.71GiB / 23.47GiB","11.55%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:45:09","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","104.72%","3.348GiB / 23.47GiB","14.26%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:45:09","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.20%","2.889GiB / 23.47GiB","12.31%","67.9MB / 796MB","0B / 0B","530"
"2025-03-12 01:45:09","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:45:09","ALL","All Containers","212.97%","1,080.05 MB","8.52%","0 MB / 0 MB","0 MB / 0 MB","1254"
"2025-03-12 01:45:20","7941f509fee6","hdfs-spark-hive-docker-history-1","0.99%","999.2MiB / 23.47GiB","4.16%","45MB / 1.84MB","0B / 0B","100"
"2025-03-12 01:45:20","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","105.57%","2.71GiB / 23.47GiB","11.55%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:45:20","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","108.21%","3.349GiB / 23.47GiB","14.27%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:45:20","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.07%","2.891GiB / 23.47GiB","12.32%","67.9MB / 796MB","0B / 0B","529"
"2025-03-12 01:45:20","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:45:20","ALL","All Containers","215.84%","1,079.85 MB","8.52%","0 MB / 0 MB","0 MB / 0 MB","1253"
"2025-03-12 01:45:31","7941f509fee6","hdfs-spark-hive-docker-history-1","0.13%","999.2MiB / 23.47GiB","4.16%","45.1MB / 1.84MB","0B / 0B","100"
"2025-03-12 01:45:31","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","105.93%","2.71GiB / 23.47GiB","11.55%","892MB / 483MB","0B / 0B","279"
"2025-03-12 01:45:31","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","104.94%","3.348GiB / 23.47GiB","14.26%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:45:31","a3d3766552e1","hdfs-spark-hive-docker-master-1","0.92%","2.891GiB / 23.47GiB","12.32%","67.9MB / 796MB","0B / 0B","529"
"2025-03-12 01:45:31","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:45:31","ALL","All Containers","211.92%","1,079.85 MB","8.52%","0 MB / 0 MB","0 MB / 0 MB","1253"
"2025-03-12 01:45:42","7941f509fee6","hdfs-spark-hive-docker-history-1","0.14%","999.2MiB / 23.47GiB","4.16%","45.1MB / 1.84MB","0B / 0B","100"
"2025-03-12 01:45:42","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","106.00%","2.71GiB / 23.47GiB","11.55%","893MB / 483MB","0B / 0B","279"
"2025-03-12 01:45:42","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","105.61%","3.349GiB / 23.47GiB","14.26%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:45:42","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.15%","2.891GiB / 23.47GiB","12.32%","68MB / 796MB","0B / 0B","530"
"2025-03-12 01:45:42","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:45:42","ALL","All Containers","212.90%","1,079.85 MB","8.52%","0 MB / 0 MB","0 MB / 0 MB","1254"
"2025-03-12 01:45:52","7941f509fee6","hdfs-spark-hive-docker-history-1","0.13%","999.2MiB / 23.47GiB","4.16%","45.1MB / 1.85MB","0B / 0B","100"
"2025-03-12 01:45:52","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","106.72%","2.71GiB / 23.47GiB","11.55%","893MB / 483MB","0B / 0B","279"
"2025-03-12 01:45:52","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","107.98%","3.349GiB / 23.47GiB","14.27%","859MB / 583MB","0B / 0B","315"
"2025-03-12 01:45:52","a3d3766552e1","hdfs-spark-hive-docker-master-1","0.85%","2.891GiB / 23.47GiB","12.32%","68MB / 797MB","0B / 0B","529"
"2025-03-12 01:45:52","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:45:52","ALL","All Containers","215.68%","1,079.85 MB","8.52%","0 MB / 0 MB","0 MB / 0 MB","1254"
"2025-03-12 01:46:03","7941f509fee6","hdfs-spark-hive-docker-history-1","0.12%","999.3MiB / 23.47GiB","4.16%","45.1MB / 1.85MB","0B / 0B","100"
"2025-03-12 01:46:03","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","107.43%","2.71GiB / 23.47GiB","11.55%","893MB / 483MB","0B / 0B","279"
"2025-03-12 01:46:03","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","105.51%","3.349GiB / 23.47GiB","14.27%","859MB / 583MB","0B / 0B","315"
"2025-03-12 01:46:03","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.12%","2.893GiB / 23.47GiB","12.32%","68MB / 797MB","0B / 0B","529"
"2025-03-12 01:46:03","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:46:03","ALL","All Containers","214.18%","1,079.95 MB","8.52%","0 MB / 0 MB","0 MB / 0 MB","1254"
"2025-03-12 01:46:14","7941f509fee6","hdfs-spark-hive-docker-history-1","0.15%","999.3MiB / 23.47GiB","4.16%","45.1MB / 1.85MB","0B / 0B","100"
"2025-03-12 01:46:14","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","106.42%","2.71GiB / 23.47GiB","11.55%","893MB / 483MB","0B / 0B","279"
"2025-03-12 01:46:14","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","106.76%","3.349GiB / 23.47GiB","14.27%","859MB / 583MB","0B / 0B","315"
"2025-03-12 01:46:14","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.34%","2.893GiB / 23.47GiB","12.33%","68.1MB / 797MB","0B / 0B","530"
"2025-03-12 01:46:14","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:46:14","ALL","All Containers","214.67%","1,079.95 MB","8.52%","0 MB / 0 MB","0 MB / 0 MB","1255"
"2025-03-12 01:46:25","7941f509fee6","hdfs-spark-hive-docker-history-1","0.11%","999.4MiB / 23.47GiB","4.16%","45.1MB / 1.85MB","0B / 0B","100"
"2025-03-12 01:46:25","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","103.61%","2.71GiB / 23.47GiB","11.54%","893MB / 483MB","0B / 0B","279"
"2025-03-12 01:46:25","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","106.88%","3.349GiB / 23.47GiB","14.27%","859MB / 583MB","0B / 0B","315"
"2025-03-12 01:46:25","a3d3766552e1","hdfs-spark-hive-docker-master-1","8.64%","2.898GiB / 23.47GiB","12.34%","68.1MB / 797MB","0B / 0B","529"
"2025-03-12 01:46:25","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:46:25","ALL","All Containers","219.24%","1,080.06 MB","8.52%","0 MB / 0 MB","0 MB / 0 MB","1254"
"2025-03-12 01:46:36","7941f509fee6","hdfs-spark-hive-docker-history-1","0.12%","999.3MiB / 23.47GiB","4.16%","45.1MB / 1.85MB","0B / 0B","100"
"2025-03-12 01:46:36","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","106.94%","2.71GiB / 23.47GiB","11.55%","893MB / 483MB","0B / 0B","280"
"2025-03-12 01:46:36","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","106.81%","3.349GiB / 23.47GiB","14.27%","859MB / 583MB","0B / 0B","315"
"2025-03-12 01:46:36","a3d3766552e1","hdfs-spark-hive-docker-master-1","0.88%","2.898GiB / 23.47GiB","12.34%","68.1MB / 797MB","0B / 0B","529"
"2025-03-12 01:46:36","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:46:36","ALL","All Containers","214.75%","1,079.96 MB","8.52%","0 MB / 0 MB","0 MB / 0 MB","1255"
"2025-03-12 01:46:47","7941f509fee6","hdfs-spark-hive-docker-history-1","0.11%","999.3MiB / 23.47GiB","4.16%","45.1MB / 1.85MB","0B / 0B","100"
"2025-03-12 01:46:47","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","106.52%","2.71GiB / 23.47GiB","11.55%","893MB / 483MB","0B / 0B","280"
"2025-03-12 01:46:47","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","106.80%","3.348GiB / 23.47GiB","14.26%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:46:47","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.01%","2.898GiB / 23.47GiB","12.34%","68.1MB / 797MB","0B / 0B","530"
"2025-03-12 01:46:47","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:46:47","ALL","All Containers","214.44%","1,079.96 MB","8.52%","0 MB / 0 MB","0 MB / 0 MB","1255"
"2025-03-12 01:46:58","7941f509fee6","hdfs-spark-hive-docker-history-1","0.13%","999.3MiB / 23.47GiB","4.16%","45.1MB / 1.86MB","0B / 0B","100"
"2025-03-12 01:46:58","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","104.90%","2.71GiB / 23.47GiB","11.55%","893MB / 484MB","0B / 0B","280"
"2025-03-12 01:46:58","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","106.36%","3.349GiB / 23.47GiB","14.27%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:46:58","a3d3766552e1","hdfs-spark-hive-docker-master-1","0.90%","2.899GiB / 23.47GiB","12.35%","68.2MB / 797MB","0B / 0B","529"
"2025-03-12 01:46:58","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:46:58","ALL","All Containers","212.29%","1,079.96 MB","8.53%","0 MB / 0 MB","0 MB / 0 MB","1254"
"2025-03-12 01:47:09","7941f509fee6","hdfs-spark-hive-docker-history-1","0.57%","999.3MiB / 23.47GiB","4.16%","45.1MB / 1.86MB","0B / 0B","100"
"2025-03-12 01:47:09","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","107.52%","2.71GiB / 23.47GiB","11.55%","893MB / 484MB","0B / 0B","280"
"2025-03-12 01:47:09","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","106.52%","3.349GiB / 23.47GiB","14.27%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:47:09","a3d3766552e1","hdfs-spark-hive-docker-master-1","3.80%","2.905GiB / 23.47GiB","12.38%","68.2MB / 797MB","0B / 0B","530"
"2025-03-12 01:47:09","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.01%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:47:09","ALL","All Containers","218.42%","1,079.96 MB","8.53%","0 MB / 0 MB","0 MB / 0 MB","1255"
"2025-03-12 01:47:20","7941f509fee6","hdfs-spark-hive-docker-history-1","0.14%","999.5MiB / 23.47GiB","4.16%","45.1MB / 1.86MB","0B / 0B","102"
"2025-03-12 01:47:20","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","105.38%","2.71GiB / 23.47GiB","11.55%","893MB / 484MB","0B / 0B","280"
"2025-03-12 01:47:20","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","105.89%","3.349GiB / 23.47GiB","14.27%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:47:20","a3d3766552e1","hdfs-spark-hive-docker-master-1","0.88%","2.905GiB / 23.47GiB","12.37%","68.2MB / 797MB","0B / 0B","529"
"2025-03-12 01:47:20","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:47:20","ALL","All Containers","212.29%","1,080.16 MB","8.53%","0 MB / 0 MB","0 MB / 0 MB","1256"
"2025-03-12 01:47:31","7941f509fee6","hdfs-spark-hive-docker-history-1","0.13%","999.3MiB / 23.47GiB","4.16%","45.1MB / 1.86MB","0B / 0B","100"
"2025-03-12 01:47:31","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","107.35%","2.71GiB / 23.47GiB","11.55%","893MB / 484MB","0B / 0B","280"
"2025-03-12 01:47:31","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","106.27%","3.349GiB / 23.47GiB","14.27%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:47:31","a3d3766552e1","hdfs-spark-hive-docker-master-1","0.83%","2.905GiB / 23.47GiB","12.37%","68.3MB / 797MB","0B / 0B","529"
"2025-03-12 01:47:31","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:47:31","ALL","All Containers","214.58%","1,079.96 MB","8.53%","0 MB / 0 MB","0 MB / 0 MB","1254"
"2025-03-12 01:47:42","7941f509fee6","hdfs-spark-hive-docker-history-1","0.13%","999.3MiB / 23.47GiB","4.16%","45.2MB / 1.87MB","0B / 0B","100"
"2025-03-12 01:47:42","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","109.26%","2.71GiB / 23.47GiB","11.55%","893MB / 484MB","0B / 0B","279"
"2025-03-12 01:47:42","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","106.35%","3.349GiB / 23.47GiB","14.27%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:47:42","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.07%","2.905GiB / 23.47GiB","12.38%","68.3MB / 797MB","0B / 0B","530"
"2025-03-12 01:47:42","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:47:42","ALL","All Containers","216.81%","1,079.96 MB","8.53%","0 MB / 0 MB","0 MB / 0 MB","1254"
"2025-03-12 01:47:53","7941f509fee6","hdfs-spark-hive-docker-history-1","0.13%","999.4MiB / 23.47GiB","4.16%","45.2MB / 1.87MB","0B / 0B","100"
"2025-03-12 01:47:53","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","105.87%","2.71GiB / 23.47GiB","11.55%","893MB / 484MB","0B / 0B","279"
"2025-03-12 01:47:53","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","105.60%","3.349GiB / 23.47GiB","14.27%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:47:53","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.70%","2.905GiB / 23.47GiB","12.37%","68.3MB / 797MB","0B / 0B","529"
"2025-03-12 01:47:53","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:47:53","ALL","All Containers","213.30%","1,080.06 MB","8.53%","0 MB / 0 MB","0 MB / 0 MB","1253"
"2025-03-12 01:48:04","7941f509fee6","hdfs-spark-hive-docker-history-1","0.13%","999.3MiB / 23.47GiB","4.16%","45.2MB / 1.87MB","0B / 0B","100"
"2025-03-12 01:48:04","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","105.73%","2.71GiB / 23.47GiB","11.54%","893MB / 484MB","0B / 0B","279"
"2025-03-12 01:48:04","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","106.14%","3.349GiB / 23.47GiB","14.27%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:48:04","a3d3766552e1","hdfs-spark-hive-docker-master-1","0.99%","2.905GiB / 23.47GiB","12.38%","68.3MB / 797MB","0B / 0B","529"
"2025-03-12 01:48:04","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:48:04","ALL","All Containers","212.99%","1,079.96 MB","8.53%","0 MB / 0 MB","0 MB / 0 MB","1253"
"2025-03-12 01:48:15","7941f509fee6","hdfs-spark-hive-docker-history-1","0.15%","999.4MiB / 23.47GiB","4.16%","45.2MB / 1.87MB","0B / 0B","100"
"2025-03-12 01:48:15","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","104.82%","2.71GiB / 23.47GiB","11.55%","893MB / 484MB","0B / 0B","279"
"2025-03-12 01:48:15","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","107.24%","3.349GiB / 23.47GiB","14.27%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:48:15","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.93%","2.907GiB / 23.47GiB","12.39%","68.4MB / 797MB","0B / 0B","530"
"2025-03-12 01:48:15","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:48:15","ALL","All Containers","214.14%","1,080.07 MB","8.53%","0 MB / 0 MB","0 MB / 0 MB","1254"
"2025-03-12 01:48:26","7941f509fee6","hdfs-spark-hive-docker-history-1","0.13%","999.4MiB / 23.47GiB","4.16%","45.2MB / 1.87MB","0B / 0B","100"
"2025-03-12 01:48:26","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","106.74%","2.71GiB / 23.47GiB","11.55%","893MB / 484MB","0B / 0B","279"
"2025-03-12 01:48:26","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","106.10%","3.349GiB / 23.47GiB","14.27%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:48:26","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.53%","2.907GiB / 23.47GiB","12.38%","68.4MB / 797MB","0B / 0B","529"
"2025-03-12 01:48:26","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:48:26","ALL","All Containers","214.50%","1,080.07 MB","8.53%","0 MB / 0 MB","0 MB / 0 MB","1253"
"2025-03-12 01:48:37","7941f509fee6","hdfs-spark-hive-docker-history-1","0.14%","999.4MiB / 23.47GiB","4.16%","45.2MB / 1.88MB","0B / 0B","100"
"2025-03-12 01:48:37","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","107.18%","2.71GiB / 23.47GiB","11.55%","893MB / 484MB","0B / 0B","279"
"2025-03-12 01:48:37","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","105.84%","3.349GiB / 23.47GiB","14.27%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:48:37","a3d3766552e1","hdfs-spark-hive-docker-master-1","1.05%","2.907GiB / 23.47GiB","12.38%","68.4MB / 797MB","0B / 0B","529"
"2025-03-12 01:48:37","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
"2025-03-12 01:48:37","ALL","All Containers","214.21%","1,080.07 MB","8.53%","0 MB / 0 MB","0 MB / 0 MB","1253"
"2025-03-12 01:48:48","7941f509fee6","hdfs-spark-hive-docker-history-1","0.12%","999.4MiB / 23.47GiB","4.16%","45.2MB / 1.88MB","0B / 0B","100"
"2025-03-12 01:48:48","ec0defcd48e4","hdfs-spark-hive-docker-worker1-1","106.41%","2.71GiB / 23.47GiB","11.55%","893MB / 484MB","0B / 0B","279"
"2025-03-12 01:48:48","13bff8c591b1","hdfs-spark-hive-docker-worker2-1","106.58%","3.362GiB / 23.47GiB","14.32%","859MB / 583MB","0B / 0B","314"
"2025-03-12 01:48:48","a3d3766552e1","hdfs-spark-hive-docker-master-1","0.91%","2.907GiB / 23.47GiB","12.38%","68.4MB / 797MB","0B / 0B","530"
"2025-03-12 01:48:48","51fe5cb98b94","hdfs-spark-hive-docker-metastore-1","0.00%","71.7MiB / 23.47GiB","0.30%","4.85MB / 5.65MB","0B / 0B","31"
